episode,reward,steps,duration,epsilon
3,-0.03,31,0.00,0.0000,1.0589,-1.0589,-0.4983,1.1213
3,-0.03,32,0.00,0.0000,1.0664,-1.0664,-0.4978,1.1372
3,-0.03,33,0.00,0.0000,1.0644,-1.0644,-0.4979,1.1329
3,-0.03,34,0.00,0.0000,1.0541,-1.0541,-0.4985,1.1112
3,-0.04,35,0.00,0.0000,1.0380,-1.0380,-0.4993,1.0774
3,-0.04,36,0.00,0.0000,1.0188,-1.0188,-0.4998,1.0380
3,-0.04,37,0.00,0.0000,0.9995,-0.9995,-0.5000,0.9991
3,-0.04,38,0.00,0.0000,0.9824,-0.9824,-0.4998,0.9651
3,-0.04,39,0.00,0.0000,0.9692,-0.9692,-0.4995,0.9394
3,-0.04,40,0.00,0.0000,0.9610,-0.9610,-0.4992,0.9234
3,-0.04,41,0.00,0.0000,0.9579,-0.9579,-0.4991,0.9177
3,-0.04,42,0.00,0.0000,0.9600,-0.9600,-0.4992,0.9216
3,-0.04,43,0.00,0.0000,0.9664,-0.9664,-0.4994,0.9340
3,-0.04,44,0.00,0.0000,0.9761,-0.9761,-0.4997,0.9528
3,-0.05,45,0.00,0.0000,0.9878,-0.9878,-0.4999,0.9757
3,-0.05,46,0.00,0.0000,0.9998,-0.9998,-0.5000,0.9997
3,-0.05,47,0.00,0.0000,1.0108,-1.0108,-0.4999,1.0218
3,-0.05,48,0.00,0.0000,1.0195,-1.0195,-0.4998,1.0394
3,-0.05,49,0.00,0.0000,1.0249,-1.0249,-0.4997,1.0503
3,-0.05,50,0.00,0.0000,1.0265,-1.0265,-0.4996,1.0538
3,-0.05,51,0.00,0.0000,1.0246,-1.0246,-0.4997,1.0499
3,-0.05,52,0.00,0.0000,1.0198,-1.0198,-0.4998,1.0399
3,-0.05,53,0.00,0.0000,1.0129,-1.0129,-0.4999,1.0259
3,-0.05,54,0.00,0.0000,1.0051,-1.0051,-0.5000,1.0102
3,-0.06,55,0.00,0.0000,0.9974,-0.9974,-0.5000,0.9949
3,-0.06,56,0.00,0.0000,0.9909,-0.9909,-0.5000,0.9819
3,-0.06,57,0.00,0.0000,0.9862,-0.9862,-0.4999,0.9725
3,-0.06,58,0.00,0.0000,0.9836,-0.9836,-0.4999,0.9675
3,-0.06,59,0.00,0.0000,0.9833,-0.9833,-0.4999,0.9668
3,-0.06,60,0.00,0.0000,0.9850,-0.9850,-0.4999,0.9703
3,-0.06,61,0.00,0.0000,0.9885,-0.9885,-0.4999,0.9771
3,-0.06,62,0.00,0.0000,0.9930,-0.9930,-0.5000,0.9861
3,-0.06,63,0.00,0.0000,0.9980,-0.9980,-0.5000,0.9960
3,-0.06,64,0.00,0.0000,1.0028,-1.0028,-0.5000,1.0055
3,-0.07,65,0.00,0.0000,1.0067,-1.0067,-0.5000,1.0135
3,-0.07,66,0.00,0.0000,1.0094,-1.0094,-0.5000,1.0190
3,-0.07,67,0.00,0.0000,1.0107,-1.0107,-0.4999,1.0215
3,-0.07,68,0.00,0.0000,1.0104,-1.0104,-0.4999,1.0209
3,-0.07,69,0.00,0.0000,1.0088,-1.0088,-0.5000,1.0176
3,-0.07,70,0.00,0.0000,1.0062,-1.0062,-0.5000,1.0124
3,-0.07,71,0.00,0.0000,1.0031,-1.0031,-0.5000,1.0061
3,-0.07,72,0.00,0.0000,0.9998,-0.9998,-0.5000,0.9997
3,-0.07,73,0.00,0.0000,0.9970,-0.9970,-0.5000,0.9940
3,-0.07,74,0.00,0.0000,0.9948,-0.9948,-0.5000,0.9896
3,-0.08,75,0.00,0.0000,0.9935,-0.9935,-0.5000,0.9870
3,-0.08,76,0.00,0.0000,0.9931,-0.9931,-0.5000,0.9863
3,-0.08,77,0.00,0.0000,0.9937,-0.9937,-0.5000,0.9875
3,-0.08,78,0.00,0.0000,0.9951,-0.9951,-0.5000,0.9901
3,-0.08,79,0.00,0.0000,0.9969,-0.9969,-0.5000,0.9938
3,-0.08,80,0.00,0.0000,0.9990,-0.9990,-0.5000,0.9980
3,-0.08,81,0.00,0.0000,1.0010,-1.0010,-0.5000,1.0020
3,-0.08,82,0.00,0.0000,1.0027,-1.0027,-0.5000,1.0053
3,-0.08,83,0.00,0.0000,1.0038,-1.0038,-0.5000,1.0077
3,-0.08,84,0.00,0.0000,1.0044,-1.0044,-0.5000,1.0088
3,-0.09,85,0.00,0.0000,1.0043,-1.0043,-0.5000,1.0086
3,-0.09,86,0.00,0.0000,1.0036,-1.0036,-0.5000,1.0073
3,-0.09,87,0.00,0.0000,1.0025,-1.0025,-0.5000,1.0051
3,-0.09,88,0.00,0.0000,1.0012,-1.0012,-0.5000,1.0025
3,-0.09,89,0.00,0.0000,0.9999,-0.9999,-0.5000,0.9998
3,-0.09,90,0.00,0.0000,0.9987,-0.9987,-0.5000,0.9974
3,-0.09,91,0.00,0.0000,0.9978,-0.9978,-0.5000,0.9956
3,-0.09,92,0.00,0.0000,0.9973,-0.9973,-0.5000,0.9945
3,-0.09,93,0.00,0.0000,0.9972,-0.9972,-0.5000,0.9943
3,-0.09,94,0.00,0.0000,0.9975,-0.9975,-0.5000,0.9949
3,-0.10,95,0.00,0.0000,0.9981,-0.9981,-0.5000,0.9961
3,-0.10,96,0.00,0.0000,0.9989,-0.9989,-0.5000,0.9977
3,-0.10,97,0.00,0.0000,0.9997,-0.9997,-0.5000,0.9995
3,-0.10,98,0.00,0.0000,1.0006,-1.0006,-0.5000,1.0011
