episode,reward,steps,duration,epsilon
252,-3.80,500,0.00,0.0000,-0.0053,0.0010,1.6041,-0.0027,-0.1652
253,-2.20,500,0.00,0.0000,-0.0004,0.0039,1.6040,0.0005,-0.1588
254,-1.70,500,0.00,0.0000,0.0012,0.0040,1.6039,0.0015,-0.1572
255,-2.30,500,0.00,0.0000,-0.0003,0.0013,1.6038,0.0003,-0.1600
256,-2.60,500,0.00,0.0000,-0.0013,0.0013,1.6038,-0.0003,-0.1610
257,-3.00,500,0.00,0.0000,-0.0034,0.0042,1.6040,-0.0012,-0.1617
258,-3.30,500,0.00,0.0000,-0.0039,0.0015,1.6039,-0.0018,-0.1636
259,-2.40,500,0.00,0.0000,-0.0014,0.0041,1.6038,0.0000,-0.1597
260,-1.60,500,0.00,0.0000,0.0014,0.0039,1.6036,0.0017,-0.1570
261,-1.20,500,0.00,0.0000,0.0029,0.0039,1.6033,0.0025,-0.1555
262,-2.80,500,0.00,0.0000,-0.0020,0.0014,1.6033,-0.0008,-0.1617
263,-2.70,500,0.00,0.0000,-0.0019,0.0013,1.6033,-0.0006,-0.1616
264,-2.50,500,0.00,0.0000,-0.0013,0.0019,1.6035,-0.0003,-0.1607
265,-2.60,500,0.00,0.0000,-0.0017,0.0013,1.6037,-0.0005,-0.1614
266,-3.70,500,0.00,0.0000,-0.0054,0.0015,1.6039,-0.0027,-0.1650
267,-2.80,500,0.00,0.0000,-0.0026,0.0019,1.6040,-0.0009,-0.1620
268,-3.10,500,0.00,0.0000,-0.0034,0.0019,1.6041,-0.0015,-0.1629
269,-3.30,500,0.00,0.0000,-0.0039,0.0015,1.6041,-0.0018,-0.1636
270,-1.90,500,0.00,0.0000,0.0011,0.0018,1.6040,0.0011,-0.1584
271,-2.90,500,0.00,0.0000,-0.0022,0.0014,1.6041,-0.0008,-0.1619
272,-3.50,500,0.00,0.0000,-0.0042,0.0021,1.6042,-0.0019,-0.1636
273,-4.10,500,0.00,0.0000,-0.0061,0.0017,1.6042,-0.0030,-0.1657
274,-4.40,500,0.00,0.0000,-0.0068,0.0017,1.6039,-0.0034,-0.1663
275,-1.60,500,0.00,0.0000,0.0030,0.0039,1.6035,0.0025,-0.1554
276,-2.00,500,0.00,0.0000,0.0023,0.0020,1.6032,0.0019,-0.1570
277,-0.30,500,0.00,0.0000,0.0078,0.0039,1.6033,0.0054,-0.1506
278,-3.20,500,0.00,0.0000,-0.0016,0.0010,1.6037,-0.0005,-0.1615
279,-3.10,500,0.00,0.0000,-0.0014,0.0016,1.6042,-0.0004,-0.1611
280,-4.10,500,0.00,0.0000,-0.0049,0.0011,1.6047,-0.0025,-0.1648
281,-4.20,500,0.00,0.0000,-0.0052,0.0012,1.6050,-0.0026,-0.1652
282,-3.30,500,0.00,0.0000,-0.0023,0.0022,1.6052,-0.0007,-0.1617
283,-2.60,500,0.00,0.0000,0.0003,0.0021,1.6051,0.0008,-0.1592
284,-1.40,500,0.00,0.0000,0.0040,0.0047,1.6050,0.0033,-0.1541
285,-1.20,500,0.00,0.0000,0.0046,0.0047,1.6048,0.0037,-0.1535
286,-1.90,500,0.00,0.0000,0.0019,0.0048,1.6045,0.0021,-0.1561
287,-2.80,500,0.00,0.0000,-0.0007,0.0015,1.6042,0.0001,-0.1603
288,-3.20,500,0.00,0.0000,-0.0024,0.0015,1.6039,-0.0008,-0.1620
289,-3.20,500,0.00,0.0000,-0.0026,0.0015,1.6037,-0.0010,-0.1622
290,-2.10,500,0.00,0.0000,0.0001,0.0047,1.6034,0.0011,-0.1578
291,-3.20,500,0.00,0.0000,-0.0028,0.0009,1.6030,-0.0012,-0.1626
292,-2.30,500,0.00,0.0000,-0.0000,0.0019,1.6028,0.0006,-0.1593
293,-2.90,500,0.00,0.0000,-0.0022,0.0014,1.6027,-0.0007,-0.1618
294,-3.60,500,0.00,0.0000,-0.0048,0.0015,1.6027,-0.0022,-0.1643
295,-3.00,500,0.00,0.0000,-0.0024,0.0008,1.6026,-0.0010,-0.1622
296,-2.20,500,0.00,0.0000,-0.0001,0.0019,1.6027,0.0006,-0.1594
297,-3.90,500,0.00,0.0000,-0.0054,0.0010,1.6029,-0.0028,-0.1652
298,-2.40,500,0.00,0.0000,-0.0005,0.0013,1.6031,0.0002,-0.1602
299,-3.60,500,0.00,0.0000,-0.0046,0.0015,1.6035,-0.0021,-0.1642
300,-3.50,500,0.00,0.0000,-0.0044,0.0021,1.6037,-0.0019,-0.1637
301,-3.40,500,0.00,0.0000,-0.0034,0.0015,1.6037,-0.0016,-0.1630
302,-3.30,500,0.00,0.0000,-0.0028,0.0015,1.6038,-0.0012,-0.1624
303,-3.10,500,0.00,0.0000,-0.0023,0.0021,1.6039,-0.0007,-0.1616
304,-3.40,500,0.00,0.0000,-0.0031,0.0022,1.6039,-0.0011,-0.1624
305,-2.70,500,0.00,0.0000,0.0001,0.0013,1.6038,0.0005,-0.1596
306,-2.90,500,0.00,0.0000,-0.0004,0.0016,1.6039,0.0003,-0.1600
307,2.50,397,0.00,0.0000,0.0190,0.0208,1.6041,0.0127,-0.1310
