episode,total_steps,cumulative_key_pickups,cumulative_door_opens,cumulative_door_crosses,cumulative_ball_pickups,cumulative_goal_reaches
19,92553,0,0,0,0,0
19,92611,0,0,0,0,0
19,92670,0,0,0,0,0
19,92730,0,0,0,0,0
19,92791,0,0,0,0,0
19,92853,0,0,0,0,0
19,92916,0,0,0,0,0
19,92980,0,0,0,0,0
19,93045,0,0,0,0,0
19,93111,0,0,0,0,0
19,93178,0,0,0,0,0
19,93246,0,0,0,0,0
19,93315,0,0,0,0,0
19,93385,0,0,0,0,0
19,93456,0,0,0,0,0
19,93528,0,0,0,0,0
19,93601,0,0,0,0,0
19,93675,0,0,0,0,0
19,93750,0,0,0,0,0
19,93826,0,0,0,0,0
19,93903,0,0,0,0,0
19,93981,0,0,0,0,0
19,94060,0,0,0,0,0
19,94140,0,0,0,0,0
19,94221,0,0,0,0,0
19,94303,0,0,0,0,0
19,94386,0,0,0,0,0
19,94470,0,0,0,0,0
19,94555,0,0,0,0,0
19,94641,0,0,0,0,0
19,94728,0,0,0,0,0
19,94816,0,0,0,0,0
19,94905,0,0,0,0,0
19,94995,0,0,0,0,0
19,95086,0,0,0,0,0
19,95178,0,0,0,0,0
19,95271,0,0,0,0,0
19,95365,0,0,0,0,0
19,95460,0,0,0,0,0
19,95556,0,0,0,0,0
19,95653,0,0,0,0,0
19,95751,0,0,0,0,0
19,95850,0,0,0,0,0
19,95950,0,0,0,0,0
20,95951,0,0,0,0,0
20,95953,0,0,0,0,0
20,95956,0,0,0,0,0
20,95960,0,0,0,0,0
20,95965,0,0,0,0,0
20,95971,0,0,0,0,0
20,95978,0,0,0,0,0
20,95986,0,0,0,0,0
20,95995,0,0,0,0,0
20,96005,0,0,0,0,0
20,96016,0,0,0,0,0
20,96028,0,0,0,0,0
20,96041,0,0,0,0,0
20,96055,0,0,0,0,0
20,96070,0,0,0,0,0
20,96086,0,0,0,0,0
20,96103,0,0,0,0,0
20,96121,0,0,0,0,0
20,96140,0,0,0,0,0
20,96160,0,0,0,0,0
20,96181,0,0,0,0,0
20,96203,0,0,0,0,0
20,96226,0,0,0,0,0
20,96250,0,0,0,0,0
20,96275,0,0,0,0,0
20,96301,0,0,0,0,0
20,96328,0,0,0,0,0
20,96356,0,0,0,0,0
20,96385,0,0,0,0,0
20,96415,0,0,0,0,0
20,96446,0,0,0,0,0
20,96478,0,0,0,0,0
20,96511,0,0,0,0,0
20,96545,0,0,0,0,0
20,96580,0,0,0,0,0
20,96616,0,0,0,0,0
20,96653,0,0,0,0,0
20,96691,0,0,0,0,0
20,96730,0,0,0,0,0
20,96770,0,0,0,0,0
20,96811,0,0,0,0,0
20,96853,0,0,0,0,0
20,96896,0,0,0,0,0
20,96940,0,0,0,0,0
20,96985,0,0,0,0,0
20,97031,0,0,0,0,0
20,97078,0,0,0,0,0
20,97126,0,0,0,0,0
20,97175,0,0,0,0,0
20,97225,0,0,0,0,0
20,97276,0,0,0,0,0
20,97328,0,0,0,0,0
20,97381,0,0,0,0,0
20,97435,0,0,0,0,0
20,97490,0,0,0,0,0
20,97546,0,0,0,0,0
20,97603,0,0,0,0,0
20,97661,0,0,0,0,0
20,97720,0,0,0,0,0
20,97780,0,0,0,0,0
20,97841,0,0,0,0,0
20,97903,0,0,0,0,0
20,97966,0,0,0,0,0
20,98030,0,0,0,0,0
20,98095,0,0,0,0,0
20,98161,0,0,0,0,0
20,98228,0,0,0,0,0
20,98296,0,0,0,0,0
20,98365,0,0,0,0,0
20,98435,0,0,0,0,0
20,98506,0,0,0,0,0
20,98578,0,0,0,0,0
20,98651,0,0,0,0,0
20,98725,0,0,0,0,0
20,98800,0,0,0,0,0
20,98876,0,0,0,0,0
20,98953,0,0,0,0,0
20,99031,0,0,0,0,0
20,99110,0,0,0,0,0
20,99190,0,0,0,0,0
20,99271,0,0,0,0,0
20,99353,0,0,0,0,0
20,99436,0,0,0,0,0
20,99520,0,0,0,0,0
20,99605,0,0,0,0,0
20,99691,0,0,0,0,0
20,99778,0,0,0,0,0
20,99866,0,0,0,0,0
20,99955,0,0,0,0,0
20,100045,0,0,0,0,0
20,100136,0,0,0,0,0
20,100228,0,0,0,0,0
20,100321,0,0,0,0,0
20,100415,0,0,0,0,0
20,100510,0,0,0,0,0
20,100606,0,0,0,0,0
20,100703,0,0,0,0,0
20,100801,0,0,0,0,0
20,100900,0,0,0,0,0
20,101000,0,0,0,0,0
21,101001,0,0,0,0,0
21,101003,0,0,0,0,0
21,101006,0,0,0,0,0
21,101010,0,0,0,0,0
21,101015,0,0,0,0,0
21,101021,0,0,0,0,0
21,101028,0,0,0,0,0
21,101036,0,0,0,0,0
21,101045,0,0,0,0,0
21,101055,0,0,0,0,0
21,101066,0,0,0,0,0
21,101078,0,0,0,0,0
21,101091,0,0,0,0,0
21,101105,0,0,0,0,0
21,101120,0,0,0,0,0
21,101136,0,0,0,0,0
21,101153,0,0,0,0,0
21,101171,0,0,0,0,0
21,101190,0,0,0,0,0
21,101210,0,0,0,0,0
21,101231,0,0,0,0,0
21,101253,0,0,0,0,0
21,101276,0,0,0,0,0
21,101300,0,0,0,0,0
21,101325,0,0,0,0,0
21,101351,0,0,0,0,0
21,101378,0,0,0,0,0
21,101406,0,0,0,0,0
21,101435,0,0,0,0,0
21,101465,0,0,0,0,0
21,101496,0,0,0,0,0
21,101528,0,0,0,0,0
21,101561,0,0,0,0,0
21,101595,0,0,0,0,0
21,101630,0,0,0,0,0
21,101666,0,0,0,0,0
21,101703,0,0,0,0,0
21,101741,0,0,0,0,0
21,101780,0,0,0,0,0
21,101820,0,0,0,0,0
21,101861,0,0,0,0,0
21,101903,0,0,0,0,0
21,101946,0,0,0,0,0
21,101990,0,0,0,0,0
21,102035,0,0,0,0,0
21,102081,0,0,0,0,0
21,102128,0,0,0,0,0
21,102176,0,0,0,0,0
21,102225,0,0,0,0,0
21,102275,0,0,0,0,0
21,102326,0,0,0,0,0
21,102378,0,0,0,0,0
21,102431,0,0,0,0,0
21,102485,0,0,0,0,0
21,102540,0,0,0,0,0
21,102596,0,0,0,0,0
21,102653,0,0,0,0,0
21,102711,0,0,0,0,0
21,102770,0,0,0,0,0
21,102830,0,0,0,0,0
21,102891,0,0,0,0,0
21,102953,0,0,0,0,0
21,103016,0,0,0,0,0
21,103080,0,0,0,0,0
21,103145,0,0,0,0,0
21,103211,0,0,0,0,0
21,103278,0,0,0,0,0
21,103346,0,0,0,0,0
21,103415,0,0,0,0,0
21,103485,0,0,0,0,0
21,103556,0,0,0,0,0
21,103628,0,0,0,0,0
21,103701,0,0,0,0,0
21,103775,0,0,0,0,0
21,103850,0,0,0,0,0
21,103926,0,0,0,0,0
21,104003,0,0,0,0,0
21,104081,0,0,0,0,0
21,104160,0,0,0,0,0
21,104240,0,0,0,0,0
21,104321,0,0,0,0,0
21,104403,0,0,0,0,0
21,104486,0,0,0,0,0
21,104570,0,0,0,0,0
21,104655,0,0,0,0,0
21,104741,0,0,0,0,0
21,104828,0,0,0,0,0
21,104916,0,0,0,0,0
21,105005,0,0,0,0,0
21,105095,0,0,0,0,0
21,105186,0,0,0,0,0
21,105278,0,0,0,0,0
21,105371,0,0,0,0,0
21,105465,0,0,0,0,0
21,105560,0,0,0,0,0
21,105656,0,0,0,0,0
21,105753,0,0,0,0,0
21,105851,0,0,0,0,0
21,105950,0,0,0,0,0
21,106050,0,0,0,0,0
22,106051,0,0,0,0,0
22,106053,0,0,0,0,0
22,106056,0,0,0,0,0
22,106060,0,0,0,0,0
22,106065,0,0,0,0,0
22,106071,0,0,0,0,0
22,106078,0,0,0,0,0
22,106086,0,0,0,0,0
22,106095,0,0,0,0,0
22,106105,0,0,0,0,0
22,106116,0,0,0,0,0
22,106128,0,0,0,0,0
22,106141,0,0,0,0,0
22,106155,0,0,0,0,0
22,106170,0,0,0,0,0
22,106186,0,0,0,0,0
22,106203,0,0,0,0,0
22,106221,0,0,0,0,0
22,106240,0,0,0,0,0
22,106260,0,0,0,0,0
22,106281,0,0,0,0,0
22,106303,0,0,0,0,0
22,106326,0,0,0,0,0
22,106350,0,0,0,0,0
22,106375,0,0,0,0,0
22,106401,0,0,0,0,0
22,106428,0,0,0,0,0
22,106456,0,0,0,0,0
22,106485,0,0,0,0,0
22,106515,0,0,0,0,0
22,106546,0,0,0,0,0
22,106578,0,0,0,0,0
22,106611,0,0,0,0,0
22,106645,0,0,0,0,0
22,106680,0,0,0,0,0
22,106716,0,0,0,0,0
22,106753,0,0,0,0,0
22,106791,0,0,0,0,0
22,106830,0,0,0,0,0
22,106870,0,0,0,0,0
22,106911,0,0,0,0,0
22,106953,0,0,0,0,0
22,106996,0,0,0,0,0
22,107040,0,0,0,0,0
22,107085,0,0,0,0,0
22,107131,0,0,0,0,0
22,107178,0,0,0,0,0
22,107226,0,0,0,0,0
22,107275,0,0,0,0,0
22,107325,0,0,0,0,0
22,107376,0,0,0,0,0
22,107428,0,0,0,0,0
22,107481,0,0,0,0,0
22,107535,0,0,0,0,0
22,107590,0,0,0,0,0
22,107646,0,0,0,0,0
22,107703,0,0,0,0,0
22,107761,0,0,0,0,0
22,107820,0,0,0,0,0
22,107880,0,0,0,0,0
22,107941,0,0,0,0,0
22,108003,0,0,0,0,0
22,108066,0,0,0,0,0
22,108130,0,0,0,0,0
22,108195,0,0,0,0,0
22,108261,0,0,0,0,0
22,108328,0,0,0,0,0
22,108396,0,0,0,0,0
22,108465,0,0,0,0,0
22,108535,0,0,0,0,0
22,108606,0,0,0,0,0
22,108678,0,0,0,0,0
22,108751,0,0,0,0,0
22,108825,0,0,0,0,0
22,108900,0,0,0,0,0
22,108976,0,0,0,0,0
22,109053,0,0,0,0,0
22,109131,0,0,0,0,0
22,109210,0,0,0,0,0
22,109290,0,0,0,0,0
22,109371,0,0,0,0,0
22,109453,0,0,0,0,0
22,109536,0,0,0,0,0
22,109620,0,0,0,0,0
22,109705,0,0,0,0,0
22,109791,0,0,0,0,0
22,109878,0,0,0,0,0
22,109966,0,0,0,0,0
22,110055,0,0,0,0,0
22,110145,0,0,0,0,0
22,110236,0,0,0,0,0
22,110328,0,0,0,0,0
22,110421,0,0,0,0,0
22,110515,0,0,0,0,0
22,110610,0,0,0,0,0
22,110706,0,0,0,0,0
22,110803,0,0,0,0,0
22,110901,0,0,0,0,0
22,111000,0,0,0,0,0
22,111100,0,0,0,0,0
23,111101,0,0,0,0,0
23,111103,0,0,0,0,0
23,111106,0,0,0,0,0
23,111110,0,0,0,0,0
23,111115,0,0,0,0,0
23,111121,0,0,0,0,0
23,111128,0,0,0,0,0
23,111136,0,0,0,0,0
23,111145,0,0,0,0,0
23,111155,0,0,0,0,0
23,111166,0,0,0,0,0
23,111178,0,0,0,0,0
23,111191,0,0,0,0,0
23,111205,0,0,0,0,0
23,111220,0,0,0,0,0
23,111236,0,0,0,0,0
23,111253,0,0,0,0,0
23,111271,0,0,0,0,0
23,111290,0,0,0,0,0
23,111310,0,0,0,0,0
23,111331,0,0,0,0,0
23,111353,0,0,0,0,0
23,111376,0,0,0,0,0
23,111400,0,0,0,0,0
23,111425,0,0,0,0,0
23,111451,0,0,0,0,0
23,111478,0,0,0,0,0
23,111506,0,0,0,0,0
23,111535,0,0,0,0,0
23,111565,0,0,0,0,0
23,111596,0,0,0,0,0
23,111628,0,0,0,0,0
23,111661,0,0,0,0,0
23,111695,0,0,0,0,0
23,111730,0,0,0,0,0
23,111766,0,0,0,0,0
23,111803,0,0,0,0,0
23,111841,0,0,0,0,0
23,111880,0,0,0,0,0
23,111920,0,0,0,0,0
23,111961,0,0,0,0,0
23,112003,0,0,0,0,0
23,112046,0,0,0,0,0
23,112090,0,0,0,0,0
23,112135,0,0,0,0,0
23,112181,0,0,0,0,0
23,112228,0,0,0,0,0
23,112276,0,0,0,0,0
23,112325,0,0,0,0,0
23,112375,0,0,0,0,0
23,112426,0,0,0,0,0
23,112478,0,0,0,0,0
23,112531,0,0,0,0,0
23,112585,0,0,0,0,0
23,112640,0,0,0,0,0
23,112696,0,0,0,0,0
23,112753,0,0,0,0,0
23,112811,0,0,0,0,0
23,112870,0,0,0,0,0
23,112930,0,0,0,0,0
23,112991,0,0,0,0,0
23,113053,0,0,0,0,0
23,113116,0,0,0,0,0
23,113180,0,0,0,0,0
23,113245,0,0,0,0,0
23,113311,0,0,0,0,0
23,113378,0,0,0,0,0
23,113446,0,0,0,0,0
23,113515,0,0,0,0,0
23,113585,0,0,0,0,0
23,113656,0,0,0,0,0
23,113728,0,0,0,0,0
23,113801,0,0,0,0,0
23,113875,0,0,0,0,0
23,113950,0,0,0,0,0
23,114026,0,0,0,0,0
23,114103,0,0,0,0,0
23,114181,0,0,0,0,0
23,114260,0,0,0,0,0
23,114340,0,0,0,0,0
23,114421,0,0,0,0,0
23,114503,0,0,0,0,0
23,114586,0,0,0,0,0
23,114670,0,0,0,0,0
23,114755,0,0,0,0,0
23,114841,0,0,0,0,0
23,114928,0,0,0,0,0
23,115016,0,0,0,0,0
23,115105,0,0,0,0,0
23,115195,0,0,0,0,0
23,115286,0,0,0,0,0
23,115378,0,0,0,0,0
23,115471,0,0,0,0,0
23,115565,0,0,0,0,0
23,115660,0,0,0,0,0
23,115756,0,0,0,0,0
23,115853,0,0,0,0,0
23,115951,0,0,0,0,0
23,116050,0,0,0,0,0
23,116150,0,0,0,0,0
24,116151,0,0,0,0,0
24,116153,0,0,0,0,0
24,116156,0,0,0,0,0
24,116160,0,0,0,0,0
24,116165,0,0,0,0,0
24,116171,0,0,0,0,0
24,116178,0,0,0,0,0
24,116186,0,0,0,0,0
24,116195,0,0,0,0,0
24,116205,0,0,0,0,0
24,116216,0,0,0,0,0
24,116228,0,0,0,0,0
24,116241,0,0,0,0,0
24,116255,0,0,0,0,0
24,116270,0,0,0,0,0
24,116286,0,0,0,0,0
24,116303,0,0,0,0,0
24,116321,0,0,0,0,0
24,116340,0,0,0,0,0
24,116360,0,0,0,0,0
24,116381,0,0,0,0,0
24,116403,0,0,0,0,0
24,116426,0,0,0,0,0
24,116450,0,0,0,0,0
24,116475,0,0,0,0,0
24,116501,0,0,0,0,0
24,116528,0,0,0,0,0
24,116556,0,0,0,0,0
24,116585,0,0,0,0,0
24,116615,0,0,0,0,0
24,116646,0,0,0,0,0
24,116678,0,0,0,0,0
24,116711,0,0,0,0,0
24,116745,0,0,0,0,0
24,116780,0,0,0,0,0
24,116816,0,0,0,0,0
24,116853,0,0,0,0,0
24,116891,0,0,0,0,0
24,116930,0,0,0,0,0
24,116970,0,0,0,0,0
24,117011,0,0,0,0,0
24,117053,0,0,0,0,0
24,117096,0,0,0,0,0
24,117140,0,0,0,0,0
24,117185,0,0,0,0,0
24,117231,0,0,0,0,0
24,117278,0,0,0,0,0
24,117326,0,0,0,0,0
24,117375,0,0,0,0,0
24,117425,0,0,0,0,0
24,117476,0,0,0,0,0
24,117528,0,0,0,0,0
24,117581,0,0,0,0,0
24,117635,0,0,0,0,0
24,117690,0,0,0,0,0
24,117746,0,0,0,0,0
24,117803,0,0,0,0,0
24,117861,0,0,0,0,0
24,117920,0,0,0,0,0
24,117980,0,0,0,0,0
24,118041,0,0,0,0,0
24,118103,0,0,0,0,0
24,118166,0,0,0,0,0
24,118230,0,0,0,0,0
24,118295,0,0,0,0,0
24,118361,0,0,0,0,0
24,118428,0,0,0,0,0
24,118496,0,0,0,0,0
24,118565,0,0,0,0,0
24,118635,0,0,0,0,0
24,118706,0,0,0,0,0
24,118778,0,0,0,0,0
24,118851,0,0,0,0,0
24,118925,0,0,0,0,0
24,119000,0,0,0,0,0
24,119076,0,0,0,0,0
24,119153,0,0,0,0,0
24,119231,0,0,0,0,0
24,119310,0,0,0,0,0
24,119390,0,0,0,0,0
24,119471,0,0,0,0,0
24,119553,0,0,0,0,0
24,119636,0,0,0,0,0
24,119720,0,0,0,0,0
24,119805,0,0,0,0,0
24,119891,0,0,0,0,0
24,119978,0,0,0,0,0
24,120066,0,0,0,0,0
24,120155,0,0,0,0,0
24,120245,0,0,0,0,0
24,120336,0,0,0,0,0
24,120428,0,0,0,0,0
24,120521,0,0,0,0,0
24,120615,0,0,0,0,0
24,120710,0,0,0,0,0
24,120806,0,0,0,0,0
24,120903,0,0,0,0,0
24,121001,0,0,0,0,0
24,121100,0,0,0,0,0
24,121200,0,0,0,0,0
25,121201,0,0,0,0,0
25,121203,0,0,0,0,0
25,121206,0,0,0,0,0
25,121210,0,0,0,0,0
25,121215,0,0,0,0,0
25,121221,0,0,0,0,0
25,121228,0,0,0,0,0
25,121236,0,0,0,0,0
25,121245,0,0,0,0,0
25,121255,0,0,0,0,0
25,121266,0,0,0,0,0
25,121278,0,0,0,0,0
25,121291,0,0,0,0,0
25,121305,0,0,0,0,0
25,121320,0,0,0,0,0
25,121336,0,0,0,0,0
25,121353,0,0,0,0,0
25,121371,0,0,0,0,0
25,121390,0,0,0,0,0
25,121410,0,0,0,0,0
25,121431,0,0,0,0,0
25,121453,0,0,0,0,0
25,121476,0,0,0,0,0
25,121500,0,0,0,0,0
25,121525,0,0,0,0,0
25,121551,0,0,0,0,0
25,121578,0,0,0,0,0
25,121606,0,0,0,0,0
25,121635,0,0,0,0,0
25,121665,0,0,0,0,0
25,121696,0,0,0,0,0
25,121728,0,0,0,0,0
25,121761,0,0,0,0,0
25,121795,0,0,0,0,0
25,121830,0,0,0,0,0
25,121866,0,0,0,0,0
25,121903,0,0,0,0,0
25,121941,0,0,0,0,0
25,121980,0,0,0,0,0
25,122020,0,0,0,0,0
25,122061,0,0,0,0,0
25,122103,0,0,0,0,0
25,122146,0,0,0,0,0
25,122190,0,0,0,0,0
25,122235,0,0,0,0,0
25,122281,0,0,0,0,0
25,122328,0,0,0,0,0
25,122376,0,0,0,0,0
25,122425,0,0,0,0,0
25,122475,0,0,0,0,0
25,122526,0,0,0,0,0
25,122578,0,0,0,0,0
25,122631,0,0,0,0,0
25,122685,0,0,0,0,0
25,122740,0,0,0,0,0
25,122796,0,0,0,0,0
25,122853,0,0,0,0,0
25,122911,0,0,0,0,0
25,122970,0,0,0,0,0
25,123030,0,0,0,0,0
25,123091,0,0,0,0,0
25,123153,0,0,0,0,0
25,123216,0,0,0,0,0
25,123280,0,0,0,0,0
25,123345,0,0,0,0,0
25,123411,0,0,0,0,0
25,123478,0,0,0,0,0
25,123546,0,0,0,0,0
25,123615,0,0,0,0,0
25,123685,0,0,0,0,0
25,123756,0,0,0,0,0
25,123828,0,0,0,0,0
25,123901,0,0,0,0,0
25,123975,0,0,0,0,0
25,124050,0,0,0,0,0
25,124126,0,0,0,0,0
25,124203,0,0,0,0,0
25,124281,0,0,0,0,0
25,124360,0,0,0,0,0
25,124440,0,0,0,0,0
25,124521,0,0,0,0,0
25,124603,0,0,0,0,0
25,124686,0,0,0,0,0
25,124770,0,0,0,0,0
25,124855,0,0,0,0,0
25,124941,0,0,0,0,0
25,125028,0,0,0,0,0
25,125116,0,0,0,0,0
25,125205,0,0,0,0,0
25,125295,0,0,0,0,0
25,125386,0,0,0,0,0
25,125478,0,0,0,0,0
25,125571,0,0,0,0,0
25,125665,0,0,0,0,0
25,125760,0,0,0,0,0
25,125856,0,0,0,0,0
25,125953,0,0,0,0,0
25,126051,0,0,0,0,0
25,126150,0,0,0,0,0
25,126250,0,0,0,0,0
26,126251,0,0,0,0,0
26,126253,0,0,0,0,0
26,126256,0,0,0,0,0
26,126260,0,0,0,0,0
26,126265,0,0,0,0,0
26,126271,0,0,0,0,0
26,126278,0,0,0,0,0
26,126286,0,0,0,0,0
26,126295,0,0,0,0,0
26,126305,0,0,0,0,0
26,126316,0,0,0,0,0
26,126328,0,0,0,0,0
26,126341,0,0,0,0,0
26,126355,0,0,0,0,0
26,126370,0,0,0,0,0
26,126386,0,0,0,0,0
26,126403,0,0,0,0,0
26,126421,0,0,0,0,0
26,126440,0,0,0,0,0
26,126460,0,0,0,0,0
26,126481,0,0,0,0,0
26,126503,0,0,0,0,0
26,126526,0,0,0,0,0
26,126550,0,0,0,0,0
26,126575,0,0,0,0,0
26,126601,0,0,0,0,0
26,126628,0,0,0,0,0
26,126656,0,0,0,0,0
26,126685,0,0,0,0,0
26,126715,0,0,0,0,0
26,126746,0,0,0,0,0
26,126778,0,0,0,0,0
26,126811,0,0,0,0,0
26,126845,0,0,0,0,0
26,126880,0,0,0,0,0
26,126916,0,0,0,0,0
26,126953,0,0,0,0,0
26,126991,0,0,0,0,0
26,127030,0,0,0,0,0
26,127070,0,0,0,0,0
26,127111,0,0,0,0,0
26,127153,0,0,0,0,0
26,127196,0,0,0,0,0
26,127240,0,0,0,0,0
26,127285,0,0,0,0,0
26,127331,0,0,0,0,0
26,127378,0,0,0,0,0
26,127426,0,0,0,0,0
26,127475,0,0,0,0,0
26,127525,0,0,0,0,0
26,127576,0,0,0,0,0
26,127628,0,0,0,0,0
26,127681,0,0,0,0,0
26,127735,0,0,0,0,0
26,127790,0,0,0,0,0
26,127846,0,0,0,0,0
26,127903,0,0,0,0,0
26,127961,0,0,0,0,0
26,128020,0,0,0,0,0
26,128080,0,0,0,0,0
26,128141,0,0,0,0,0
26,128203,0,0,0,0,0
26,128266,0,0,0,0,0
26,128330,0,0,0,0,0
26,128395,0,0,0,0,0
26,128461,0,0,0,0,0
26,128528,0,0,0,0,0
26,128596,0,0,0,0,0
26,128665,0,0,0,0,0
26,128735,0,0,0,0,0
26,128806,0,0,0,0,0
26,128878,0,0,0,0,0
26,128951,0,0,0,0,0
26,129025,0,0,0,0,0
26,129100,0,0,0,0,0
26,129176,0,0,0,0,0
26,129253,0,0,0,0,0
26,129331,0,0,0,0,0
26,129410,0,0,0,0,0
26,129490,0,0,0,0,0
26,129571,0,0,0,0,0
26,129653,0,0,0,0,0
26,129736,0,0,0,0,0
26,129820,0,0,0,0,0
26,129905,0,0,0,0,0
26,129991,0,0,0,0,0
26,130078,0,0,0,0,0
26,130166,0,0,0,0,0
26,130255,0,0,0,0,0
26,130345,0,0,0,0,0
26,130436,0,0,0,0,0
26,130528,0,0,0,0,0
26,130621,0,0,0,0,0
26,130715,0,0,0,0,0
26,130810,0,0,0,0,0
26,130906,0,0,0,0,0
26,131003,0,0,0,0,0
26,131101,0,0,0,0,0
26,131200,0,0,0,0,0
26,131300,0,0,0,0,0
27,131301,0,0,0,0,0
27,131303,0,0,0,0,0
27,131306,0,0,0,0,0
27,131310,0,0,0,0,0
27,131315,0,0,0,0,0
27,131321,0,0,0,0,0
27,131328,0,0,0,0,0
27,131336,0,0,0,0,0
27,131345,0,0,0,0,0
27,131355,0,0,0,0,0
27,131366,0,0,0,0,0
27,131378,0,0,0,0,0
27,131391,0,0,0,0,0
27,131405,0,0,0,0,0
27,131420,0,0,0,0,0
27,131436,0,0,0,0,0
27,131453,0,0,0,0,0
27,131471,0,0,0,0,0
27,131490,0,0,0,0,0
27,131510,0,0,0,0,0
27,131531,0,0,0,0,0
27,131553,0,0,0,0,0
27,131576,0,0,0,0,0
27,131600,0,0,0,0,0
27,131625,0,0,0,0,0
27,131651,0,0,0,0,0
27,131678,0,0,0,0,0
27,131706,0,0,0,0,0
27,131735,0,0,0,0,0
27,131765,0,0,0,0,0
27,131796,0,0,0,0,0
27,131828,0,0,0,0,0
27,131861,0,0,0,0,0
27,131895,0,0,0,0,0
27,131930,0,0,0,0,0
27,131966,0,0,0,0,0
27,132003,0,0,0,0,0
27,132041,0,0,0,0,0
27,132080,0,0,0,0,0
27,132120,0,0,0,0,0
27,132161,0,0,0,0,0
27,132203,0,0,0,0,0
27,132246,0,0,0,0,0
27,132290,0,0,0,0,0
27,132335,0,0,0,0,0
27,132381,0,0,0,0,0
27,132428,0,0,0,0,0
27,132476,0,0,0,0,0
27,132525,0,0,0,0,0
27,132575,0,0,0,0,0
27,132626,0,0,0,0,0
27,132678,0,0,0,0,0
27,132731,0,0,0,0,0
27,132785,0,0,0,0,0
27,132840,0,0,0,0,0
27,132896,0,0,0,0,0
27,132953,0,0,0,0,0
27,133011,0,0,0,0,0
27,133070,0,0,0,0,0
27,133130,0,0,0,0,0
27,133191,0,0,0,0,0
27,133253,0,0,0,0,0
27,133316,0,0,0,0,0
27,133380,0,0,0,0,0
27,133445,0,0,0,0,0
27,133511,0,0,0,0,0
27,133578,0,0,0,0,0
27,133646,0,0,0,0,0
27,133715,0,0,0,0,0
27,133785,0,0,0,0,0
27,133856,0,0,0,0,0
27,133928,0,0,0,0,0
27,134001,0,0,0,0,0
27,134075,0,0,0,0,0
27,134150,0,0,0,0,0
27,134226,0,0,0,0,0
27,134303,0,0,0,0,0
27,134381,0,0,0,0,0
27,134460,0,0,0,0,0
27,134540,0,0,0,0,0
27,134621,0,0,0,0,0
27,134703,0,0,0,0,0
27,134786,0,0,0,0,0
27,134870,0,0,0,0,0
27,134955,0,0,0,0,0
27,135041,0,0,0,0,0
27,135128,0,0,0,0,0
27,135216,0,0,0,0,0
27,135305,0,0,0,0,0
27,135395,0,0,0,0,0
27,135486,0,0,0,0,0
27,135578,0,0,0,0,0
27,135671,0,0,0,0,0
27,135765,0,0,0,0,0
27,135860,0,0,0,0,0
27,135956,0,0,0,0,0
27,136053,0,0,0,0,0
27,136151,0,0,0,0,0
27,136250,0,0,0,0,0
27,136350,0,0,0,0,0
28,136351,0,0,0,0,0
28,136353,0,0,0,0,0
28,136356,0,0,0,0,0
28,136360,0,0,0,0,0
28,136365,0,0,0,0,0
28,136371,0,0,0,0,0
28,136378,0,0,0,0,0
28,136386,0,0,0,0,0
28,136395,0,0,0,0,0
28,136405,0,0,0,0,0
28,136416,0,0,0,0,0
28,136428,0,0,0,0,0
28,136441,0,0,0,0,0
28,136455,0,0,0,0,0
28,136470,0,0,0,0,0
28,136486,0,0,0,0,0
28,136503,0,0,0,0,0
28,136521,0,0,0,0,0
28,136540,0,0,0,0,0
28,136560,0,0,0,0,0
28,136581,0,0,0,0,0
28,136603,0,0,0,0,0
28,136626,0,0,0,0,0
28,136650,0,0,0,0,0
28,136675,0,0,0,0,0
28,136701,0,0,0,0,0
28,136728,0,0,0,0,0
28,136756,0,0,0,0,0
28,136785,0,0,0,0,0
28,136815,0,0,0,0,0
28,136846,0,0,0,0,0
28,136878,0,0,0,0,0
28,136911,0,0,0,0,0
28,136945,0,0,0,0,0
28,136980,0,0,0,0,0
28,137016,0,0,0,0,0
28,137053,0,0,0,0,0
28,137091,0,0,0,0,0
28,137130,0,0,0,0,0
28,137170,0,0,0,0,0
28,137211,0,0,0,0,0
28,137253,0,0,0,0,0
28,137296,0,0,0,0,0
28,137340,0,0,0,0,0
28,137385,0,0,0,0,0
28,137431,0,0,0,0,0
28,137478,0,0,0,0,0
28,137526,0,0,0,0,0
28,137575,0,0,0,0,0
28,137625,0,0,0,0,0
28,137676,0,0,0,0,0
28,137728,0,0,0,0,0
28,137781,0,0,0,0,0
28,137835,0,0,0,0,0
28,137890,0,0,0,0,0
28,137946,0,0,0,0,0
28,138003,0,0,0,0,0
28,138061,0,0,0,0,0
28,138120,0,0,0,0,0
28,138180,0,0,0,0,0
28,138241,0,0,0,0,0
28,138303,0,0,0,0,0
28,138366,0,0,0,0,0
28,138430,0,0,0,0,0
28,138495,0,0,0,0,0
28,138561,0,0,0,0,0
28,138628,0,0,0,0,0
28,138696,0,0,0,0,0
28,138765,0,0,0,0,0
28,138835,0,0,0,0,0
28,138906,0,0,0,0,0
28,138978,0,0,0,0,0
28,139051,0,0,0,0,0
28,139125,0,0,0,0,0
28,139200,0,0,0,0,0
28,139276,0,0,0,0,0
28,139353,0,0,0,0,0
28,139431,0,0,0,0,0
28,139510,0,0,0,0,0
28,139590,0,0,0,0,0
28,139671,0,0,0,0,0
28,139753,0,0,0,0,0
28,139836,0,0,0,0,0
28,139920,0,0,0,0,0
28,140005,0,0,0,0,0
